screen_name, location, created_at, description
CrazySustCommut,Vancouver; Canada,Fri Jul 23 01:34:16 +0000 2010,The Crazy Sustainable Commute is a campaign to get us all thinking creatively about fun eco-friendly alternatives for our daily travel. Think outside the car!
EarthDayCanada,Canada,Fri Apr 03 17:10:31 +0000 2009,Providing Canadians with the practical knowledge and tools they need to lessen their impact on the environment. 
WestEndCC,Vancouver; BC,Thu Jul 23 16:21:27 +0000 2009,The West End Community Centre Association (WECCA) is committed to improving the quality of life of the West End community. Come join us! 
maryhanlon,Vancouver,Mon Feb 09 15:19:14 +0000 2009,Founder; Social Alterations (@SA_FashionLab). Researching socially responsible fashion design education and CSR in the garment industry. 
WiserVancouver,Vancouver; Canada,Thu Feb 11 04:08:25 +0000 2010,Local source for events; jobs and resources related to sustainability.
DonnaMaeDubray,Vancouver; BC (Canada),Mon Feb 02 09:50:55 +0000 2009,Leveraged social media start up campaigns for small business bloggers
GreenMetrx,Toronto; ON,Tue Apr 13 02:12:59 +0000 2010,Market intelligence for the commercial building industry.
craftworksrocks,Vancouver BC,Thu Dec 03 23:40:50 +0000 2009,The bees (and the power tools) are a buzzing at Craftworks Construction. General Contracting for interior spaces; finishing and millwork shop in Vancouver BC.
RealEstateFdn,British Columbia,Mon Jun 21 17:21:17 +0000 2010,Advances knowledge and practices leading to more sustainable use and conservation of land in BC.  Facebook: http://bit.ly/bIegk1
ReduceBCGHGs,Surrey; BC,Tue Jul 13 15:51:31 +0000 2010,Innovative Technology Manager @ Terasen Gas. Developing DSM natural gas load reduction incentive programs within BC to support gov't policy in reducing GHG's.
hamiltonjohn,ÜT: 44.225308;-76.49469,Wed Oct 15 20:36:20 +0000 2008,Mechanical engineer recently settled in Vancouver; BC. Interested in sustainable building systems and green city planning.
warrenbrazier,Vancouver; BC,Fri Jun 19 00:22:23 +0000 2009,Vancouver; BC based clean energy lawyer & blogger on the BC clean energy industry
MyLttlGreenShop,Vancouver; BC,Sat Jan 16 02:32:07 +0000 2010,We’re an eco-friendly e-boutique. Our site features weekly deals and regular giveaways. Shipping within the City of Vancouver is free.
TheKeydotcom,Vancouver; B.C.,Tue Jul 28 19:19:40 +0000 2009,A Vancouver Real Estate Marketing Group that thinks differently. The Key is one of the most creative & progressive real estate marketing companies in Canada.
jominglau,Seattle; WA,Mon Jun 25 07:30:52 +0000 2007,
eharrisondotorg,Vancouver; BC,Tue Mar 17 03:00:57 +0000 2009,Stuff That Makes Me Think
causeaffect,Vancouver,Wed Apr 29 16:47:46 +0000 2009,vision.brand.design.  PechaKucha Night Vancouver Producer; #PKNVan.
sfunetimpact,Vancouver BC,Mon Jun 07 19:05:14 +0000 2010,Emerging business leaders making a positive environmental; social & economic impact in communities by advocating responsible and sustainable business practices
itsaulgood,Vancouver; BC,Wed Dec 17 05:07:30 +0000 2008,A merchant of stories; Saul Good helps companies build relationships through conscious; locally sourced gifts. Radiating Happiness Since TwentyOSix
aronvancouver,Vancouver,Mon Nov 17 16:53:01 +0000 2008,Aron is director of marketing for Salt Spring Coffee.
CHBACI,Kamloops BC,Tue Jan 19 19:51:33 +0000 2010,CHBA CI is an active; integral part of our region's economic development; committed to providing affordable; quality housing to the residents of this region.
newclimate,Vancouver BC,Thu Apr 23 20:12:06 +0000 2009,Documenting and supporting the shift to a more equitable; resilient; vibrant world - the new climate of sustainability. Follow me personally at @nwinham.
chris_goodchild,,Sun Jun 21 16:37:13 +0000 2009,
CitizenGraze,Vancouver; Canada,Thu Mar 25 05:19:28 +0000 2010,The city is where most of us live. CitizenGraze is about making the city more delicious.. an experiment growing food right here.
CleanBinProject,Vancouver; BC,Wed Jun 10 03:17:46 +0000 2009,It started as a 1 year project: buy zero stuff; produce zero waste. Then came the documentary. Now it's all about trying to live an eco-balanced life.
carfreemain,Vancouver,Mon May 03 19:31:00 +0000 2010,Sunday; June 19 2011 (Father's Day): Join us as we take over #MainSt; 12th - 28th ave! Follow us for updates & to enjoy life a little more. #carfreeteaser
greenhotels_org,Berkeley; CA (USA),Tue Jul 07 22:24:36 +0000 2009,Launching in 2011. We help travelers determine which hotels are green & which R merely engaged in green-washing. Shaming the worst; promoting the best. Join us!
powerofbc,British Columbia,Mon Apr 26 16:28:34 +0000 2010,Driving BC's electricity self-sufficiency; generating economic development; and reducing greenhouse gas emissions.  Powered by the Province of BC and BC Hydro.
recyclingalt,Vancouver; BC,Fri May 07 22:01:19 +0000 2010,We are a local company that provides easy; convenient and economic recycling options to businesses of all sizes.   We run our trucks on 100% recycled Biodiesel.
houseplanswest,British Columbia; Canada,Tue Mar 02 21:53:04 +0000 2010,BC Distributor for www.DrummondHousePlans.com; Fully customizable Ready-to-Build house plans; cottages; garages; duplexes and more! Over 1300 Canadian designs!
hucalm,ÜT: 42.690422;-83.075947,Wed Apr 08 18:19:46 +0000 2009,Personal tweets. A LEED AP & Michigan mom of 2 wonderful sons & a weimaraner. For ED+C magazine news; follow @edcmagazine
MairiW,Vancouver,Wed Mar 10 22:12:53 +0000 2010,Director Corp. Communications; City of Vancouver.
Shop4Shelter,Vancouver; BC,Mon Apr 26 05:30:53 +0000 2010,Join Royal LePage Westside & City Centre May 15th by participating in RLP's National Garage Sale 4 Shelter @ Main & 17th ~ Help put abuse out of commission!
GSBioenergy,,Mon Jan 11 16:30:57 +0000 2010,The first global sustainable bioenergy conference – second one to take off 17-19 March; South Africa.  Latest news and developments!
rareearths_,Vancouver; BC,Tue Mar 09 01:17:43 +0000 2010,
Gunnar365,,Thu Mar 11 23:21:29 +0000 2010,
HiVEVancouver,Vancouver,Sat Dec 26 10:34:37 +0000 2009,A sustainability and arts focused collaborative workspace.  
BurstCreativeBC,Vancouver; Canada,Mon Feb 22 20:02:33 +0000 2010,Burst Creative is a Vancouver-based; full-service branding and communications firm. 
VanRenew,Vancovuer,Tue Mar 09 00:56:24 +0000 2010,VREC is the leading installer of photovoltaic systems in the Lower Mainland. We sell; install and provide consulting services for renewable energy systems. 
Andrew_Hasman,Real Estate Vancouver,Thu Feb 04 00:31:35 +0000 2010,Realtor on Vancouver's Westside & Downtown. A family guy; a proud husband & dad. i love to travel & explore new places; great wine & food.
BowenAg,Bowen Island; BC,Mon Sep 07 15:04:36 +0000 2009,BAA: Growing food; knowledge & community on Bowen Island; BC. We're keen on beekeeping; farms & gardens; youth programs; skills workshops; land shares & more.
LivingSpacesInc,Vancouver BC Canada,Mon Nov 16 22:03:09 +0000 2009,Residential landscaping- design; install and maintenance
joelsolomon,vancouver; bc; canada,Mon Nov 24 02:31:31 +0000 2008,activating money to make change
wildernessmomma,Canada,Thu Jul 26 14:00:42 +0000 2007,I live in the wilderness with my husband; horses;dogs;cats. We took raw land and built us a home. We power our homestead with the sun. 
ndemarty,Vancouver; Canada,Mon Jul 13 14:06:41 +0000 2009,Principal at Lagazu Consulting Inc. Over 10 years deploying BI projects
DebbyDonnelly,Victoria,Fri Jul 10 23:13:55 +0000 2009,Military/Security/Emergency Management Ops; Gemmologist; Egyptian Archaeologist; Canadian Naval Officer
share_green,Vancouver; BC,Tue Aug 04 18:10:06 +0000 2009,ShareGreen is a place to share green business news; sustainability case studies and new ideas. Open to everyone. 
freeagency,Vancouver,Wed Apr 15 23:59:24 +0000 2009,Free Agency Creative is a contemporary brand management and graphic design firm in Vancouver; BC. Co-founders are Don Williams and Tak Yukawa.
KamBrar,Victoria; British Columbia,Wed Mar 25 06:01:54 +0000 2009,Mortgage Broker specializing in getting mortgages for those who have bruised or broken credit. Tricky credit? Kam the Mortgage Man
DuaneElverum,Vancouver; BC,Fri Nov 07 09:12:11 +0000 2008,Assistant Professor; Emily Carr U. Teach Design & Sustainability. Assoc. SFU Dialogue Center. Sailor; cyclist. Despairing Optimist. Co-founder CityStudio
AnnaleaKrebs,Vancouver; BC,Mon Feb 09 03:22:31 +0000 2009,Social entrepreneur on a mission to advance the green movement on a city-by-city basis across North America.  Founder of @ethicaldeal and @engagethechange
W2Woodwards,Vancouver,Tue Dec 23 08:04:03 +0000 2008,W2 Community Media Arts is a globally-networked community media arts centre located in Vancouver's inner-city.
aalanm,,Sat Jan 02 03:54:32 +0000 2010,
SalmonNations,,Wed Nov 18 22:52:19 +0000 2009,
RadecVancouver,Vancouver; BC,Tue Oct 20 18:43:36 +0000 2009,Radec is a plumbing; heating; building supply retailer/wholesaler in Vancouver BC. -  Who tweets for Radec?  @ShayneRadec
HemlockPrinters,VA; VIC; SEA; SF ,Thu May 28 18:31:44 +0000 2009,Integrity. Innovation. In Print. 
JamieBardsley,Vancouver; BC,Mon Sep 08 17:19:38 +0000 2008,I love buildings and all that goes into 'em!  Supplying HVAC equipment and maintenance throughout BC. History in manufacturing; supply chain; and racquet sports
seanndory,Vancouver,Fri Mar 06 22:36:49 +0000 2009,Advocate for Social and Environmental Change.  Father of Two.  Husband to One.  Thrill Seeker.  Nature Lover.
scienceworldca,Vancouver; BC,Wed Nov 18 16:16:27 +0000 2009,Vancouver's Science Centre. A little zany; a little wacky. Lots of cool stuff. 
tdog42,Vancouver; BC,Sun Mar 22 04:33:22 +0000 2009,gardening; knitting; and eating my way through Vancouver
beach650,Vancouver; BC,Mon Sep 08 00:06:25 +0000 2008,A Canadian urban design; architecture; crafting nut who loves life without drama; dancing; and likes to sometimes dye bits of her hair blue.
RRCS,Vancouver BC,Wed Jun 17 23:18:13 +0000 2009,To provide inspiring and creative communication solutions that deliver results.
mrowlands,Vancouver,Mon Jul 21 17:25:41 +0000 2008,Principal at Junxion Strategy | We catalyze social & environmental progress to build a better world.
FairwarePromo,Vancouver,Sat Mar 07 00:54:22 +0000 2009,Tweets by Denise Taschereau. CEO of Fairware: Promotional Solutions for Sustainable Brands. Musing on sustainable products; ethical sourcing + green marketing.
amyrfournier,,Wed Sep 23 22:17:21 +0000 2009,
greenspacemag,Vancouver,Thu Jun 18 20:13:38 +0000 2009,Sustainablity and environmental issues affecting British Columbia
NSRecycling,North Vancouver; BC Canada,Tue Jul 14 20:47:43 +0000 2009,The place for collection; workshop and news updates from North and West Vancouver's municipal solid waste reduction agency; the North Shore Recycling Program.
GreenMuze,Salt Spring Island; Canada,Fri Jan 23 19:39:04 +0000 2009,A funky; non-corporate green news & design website with an office on Salt Spring Island.
colindoylend,Vancouver; BC; Canada,Mon Apr 07 16:18:02 +0000 2008,Government and Aboriginal Relations adviser with a passion for developing social ventures that involve clean technology and renewable energy.
BELLALIVING,Burnaby,Tue Mar 10 18:03:14 +0000 2009,giving you a behind the scenes look at the construction of BELLA at Canada Way and Edmonds.
klondikecc,49.275162;-123.130142,Tue Nov 04 07:22:01 +0000 2008,We are an award-winning Vancouver based Design Build construction & property maintenance firm.  Tweets by KC Staff
tobybarazzuol,Vancouver (Strathcona),Sat Nov 22 08:12:57 +0000 2008,president of Eclipse Awards; dreamer; ecologist; entrepreneur; philosopher; optimistic green futurist; community builder.  sustainability is supercooool
welchkristina,,Tue Mar 24 19:04:25 +0000 2009,idealist; sustainable living advocate
WorkCabin,Canada coast-to-coast,Sat Jan 17 19:16:06 +0000 2009,Founder; WorkCabin.ca; Canada's eco-focused Environmental Jobs Site. Boots-on-the-ground conservationist. Life rocked by nature & wildlife.   @GreggMcLachlan
KristaBones,East Van,Thu Apr 30 04:58:53 +0000 2009,East Strathcona Streetgardens | BC Children's Hospital Partners in Care |  chasing Bones boys | supporting initiatives to eliminate trafficking and slavery 
pleathley,,Thu Mar 05 09:35:59 +0000 2009,Urban planner with a keen interest in real estate development; sustainability; and networked communities.
unitedwecan,Vancouver - Downtown Eastside,Mon Mar 09 05:16:36 +0000 2009,United We Can creates urban; environmental enterprises that create job opportunities for the inner city residents of Vancouver.
VanCourierNews,Vancouver; Canada,Fri Dec 12 19:28:32 +0000 2008,The Twitter feed for the Vancouver Courier newsroom; moderated by Courier staff. Keep in touch with new and interesting Vancouver stories here.
abundantsink,Vancouver; BC,Tue Oct 21 17:01:36 +0000 2008,Abundant Sink Creative - Freelance graphic designer; guitarist; marathon runner; green enthusiast; garden amateur; Vespa daydreamer. 
PanoramaRetreat,British Columbia; Canada,Wed Feb 22 22:56:48 +0000 2012,Located in the province of British Columbia; 191 miles (308 km) west of Calgary; Alberta. Panorama was founded in 1962 by Guy Messerli; of Invermere; and some 
BC_Housing,,Tue Jan 19 23:03:50 +0000 2010,Our vision is for housing solutions for healthier futures.  Site managed by the Communications team.      
Juan_de_WTFuck,Vancouver,Mon Nov 02 22:14:53 +0000 2009,Juan in de WTF are we doing to the planet? Plus everything in between here and there.
ameetjohal,Vancouver; BC,Wed Dec 03 17:17:10 +0000 2008,
g_campbell,British Columbia; Canada,Sat Nov 08 00:24:31 +0000 2008,I'm the Former Premier of British Columbia; serving the public from 2001 to 2011.
JeremyKeyzer,Montreal; QC,Fri Sep 02 17:56:16 +0000 2011,
VanLuxuryRealty,Vancouver; British Columbia ,Sun Apr 18 18:45:24 +0000 2010,Vancouver Luxury Realty is a certified full service Real Estate Brokerage; specializing in long-term private rentals & Sales in and around Metro Vancouver.
chaelm,,Tue May 26 20:39:41 +0000 2009,Educator working in indoor and outdoor classrooms teaching: english; socials; french; sustainability
ZakDesigns,Vancouver,Sun Jul 03 13:22:28 +0000 2011,Repeat after me: I am free
RajanDhanowa,Vancouver; Canada,Sat Apr 04 08:08:04 +0000 2009,Commercial Real Estate Appraiser. Sauder Alumni working towards AACI.Happily Married to @RajveerS16. Passion for Real Estate; Business and the Community.
HannaLandherr,Vancouver; BC  Canada,Thu Jul 21 00:29:08 +0000 2011,Civil engineer; field lacrosse coach & player; aspiring world traveler; fan of all sports; news junkie; curmudgeon. New England in my roots no matter where I am
tidyrdr,Vancouver and beyond.,Wed Feb 22 05:49:03 +0000 2012,Tidy Roofing & Waterproofing Ltd. is a certified and insured; residential and commercial waterproofing company.  Decks; Roofing; and Railings is our specialty! 
janetmoo,Vancouver; British Columbia,Thu Dec 04 04:39:43 +0000 2008,Dialogue; Sustainability and Learning. Integration. Process. CityStudioVancouver. 
valegalito,Concepción. Chile,Mon Jun 27 02:41:40 +0000 2011,Arquitecto UDD; Magíster en Diseño y Construcción Sustentable UDD. Coordinadora Carrera Arquitectura UDD_CCP
GNeighbours,Vancouver; BC; Canada,Fri May 13 23:36:48 +0000 2011,GoodNeighbours believes that sustainability starts in your neighbourhood.  Visit our website to join our social network about community sustainability.
targetzerogroup,Ireland & Uk,Thu Aug 11 09:59:46 +0000 2011,Passive House Consultancy & Training; Experienced Designer & Project Manager;used PH principals for a cottage refurb in 2005; been an activist ever since. 
ColumbiaCI3,New York; NY,Tue Apr 12 03:38:05 +0000 2011,Columbia Impact Investing Initiative (CI³; http://ci3.us/?page_id=89) is dedicated to ensuring that meaningful social and environmental projects are funded 
Earth_Desires,,Fri Jun 17 01:18:40 +0000 2011,We sell bikes; electric bikes; mountain; commuters; scooters; mopeds; bike gear; accessories etc.                                Love our Planet ! Ride a Bike!
1nazarite,New Zealand,Thu Sep 22 07:50:33 +0000 2011,
HIPinvestor,San Francisco; CA,Mon Jun 09 00:33:12 +0000 2008,Registered Investment Adviser; Portfolio Manager of HIP Indexes: including HIP100; and QCRD from NASDAQ OMX CRD; Author; HIP = Human Impact + Profit
ManascIsaac,Edmonton,Mon May 09 15:07:52 +0000 2011,“Building for a Climate of Change” - Sustainable Buildings and Sustainable Communities
VenturePacific1,Langley; BC,Thu Jun 30 18:49:43 +0000 2011,We specialize in Construction Consulting; Construction Management and Project Management for Recreation Facilities and Community Centres. With integrity.
RestoreCanada,Victoria; BC,Mon Apr 04 23:25:36 +0000 2011,Passionate Canadian working to maintain our Democracy!  Let's build a Green Economy. Let's restore our pride and hope for our future!  
Arboliza,Madrid,Thu Sep 09 17:28:15 +0000 2010,Somos una empresa cuyo principal objetivo es participar en la reforestación del territorio nacional y la lucha contra el cambio climático.
pafurniture,Vancouver,Tue Apr 07 22:45:29 +0000 2009,creative; passionate social and environmental entrepreneur/being; lead – p+a furniture; Director of Practice – Penner & Associates Interior Design
GreenScaped,San Diego,Tue May 26 20:28:00 +0000 2009,A member of the Good Earth Plant Family of Companies; we design and install green roofs; green walls; and rainwater harvesting systems.
SafeEarLtd,Vancouver,Tue Nov 01 19:09:09 +0000 2011,We have provided quality hearing protection for industrial and personal use for 26 years.
Dvisser88,St. John's ,Wed Jul 20 04:00:25 +0000 2011,
MortgageFYI,Vancouver; North Vancouver; BC,Thu Dec 15 06:53:15 +0000 2011,There's a lot more to Mortgages than numbers; you need the right advice at the right time. Got any questions; tweet me or call me @ 604-825-5357. (TD Bank)
totalthreesixty,British Columbia,Wed Apr 01 19:31:59 +0000 2009,Professional Photography & Virtual Tours for Real Estate; Construction; Renovation; Rentals; Tourism; Businesses. Certified Docuhome Home Inventory Specialist
MountainMods,Woodland Park; Colorado,Sat Dec 12 21:37:20 +0000 2009,We specialize in providing our customers the highest level of energy efficient features attainable within their budget goals. With over 40 years of experience!
SuppaMichael,,Sun Sep 11 18:58:39 +0000 2011,
brcallander,Vancouver; B.C.,Sat May 21 05:56:55 +0000 2011,I am Brendan Callander
gilmour99,North Vancouver,Mon Apr 27 19:11:32 +0000 2009,Resident of North Vancouver; Sailor; Skier; Past DNV council candidate; Part-time urbanist; Afordable Housing Developer in Vancouver and Calgary
saramanlove,North Vancouver,Wed Apr 13 20:56:08 +0000 2011,Snow is where the heart is
Thunderwolf007,NOW IN  California !,Mon Apr 06 00:57:27 +0000 2009,musician; healing arts; yoga;    2 x 6 mlm thru 2 x 15 expert network binaries and matrix building enlightened income residual income streams. 
CCE_EnergyCorps,Ithaca; NY,Wed Jun 22 18:04:30 +0000 2011,Saving money & our planet-- Get on the path to energy efficiency today with our daily tips & ideas to help save! @ Cornell Cooperative Extension of Tompkins
j_rodier,Vancouver,Mon May 09 21:40:43 +0000 2011,Working for energy efficient buildings and strong communities
GojiLips,London,Tue Dec 06 23:29:17 +0000 2011,I am a London based skincare adviser blogging about skincare on www.gojilips.blogspot.com
greenconscience,Berkeley; California,Fri Aug 21 16:45:02 +0000 2009,Helping raising consciousness of the state of environmental degradation
AGreenerBuild,,Sat Jul 02 16:51:54 +0000 2011,Tweeting about the future of building design and construction. Topics include #leed; #greendesign; #greenbuilding; and more. Tweets by @RyanWierks
CordySimpson,North Vancouver,Sat Jan 29 06:03:43 +0000 2011,Kapture Imagination; Deliver it Str8; and at every opportunity; Explore da Outside!  Were all here for some ting; so get on wit it!
BrianCorrigan3,Birr,Sat Jun 11 19:40:47 +0000 2011,
SustainableKinc,Kincardine; Ontario,Mon Jun 27 17:49:19 +0000 2011,The Municipality of Kincardine’s Sustainability Plan ensures a sustainable future for our environment; community; culture & economy. Tell us your visions!
ChelaDavison,Vancouver,Sat Apr 24 16:04:46 +0000 2010,Certified Integral Coach. Writer + Evolutionary + Irreverent Experience Glutton. Lover of Raw Reality. Saying 'No Thanks' to Suffering.
ecovertcorp,Toronto; Ontario,Tue Apr 28 14:48:38 +0000 2009,Greening the world - one building at a time.
evolne,NYC,Fri Nov 06 05:21:10 +0000 2009,Living life in NYC
OfficeSpaceVan,Vancouver; BC,Fri Oct 03 22:25:40 +0000 2008,Updating startups and established companies on office space news and trends in Vancouver.
meperis,,Wed Feb 02 18:57:26 +0000 2011,Arquitecta. Maestranda en Planificación Urbana y regional.FADU-UBA
BiosBuildTech,New Milford Connecticut,Sun Aug 14 14:47:17 +0000 2011,You can be healthier;  save on energy costs;   and increase your equity. BIOS Building Technologies can help you go green and save green.    
You2012Earth,Planet Earth // Montréal,Sat Dec 31 19:15:02 +0000 2011,She needs You... In 2012; join the You-Too-Owe-One-To-Planet-Earth campaign // Vous aussi en devez une à la Terre. En 2012; sortez du silence!
HAS_BC,Vancouver; BC,Thu Dec 01 17:36:29 +0000 2011,HOUSING AFFORDABILITY SYMPOSIUM BC 2012  Making market housing within the means  of all British Columbians. Join the symposium and action to make a difference.
GreenAudioTours,,Sun Oct 16 03:01:27 +0000 2011,Green Building Audio Tours is a project to record and publish; via web podcast and cellphone dial-in; the audio stories of the greenest buildings.
Plan2Build,Canada,Mon Jun 06 23:06:07 +0000 2011,We help home owners; project managers & industry professionals schedule services; locate suppliers; find building lots; post jobs & recycle unused material!
bigmorro,Toronto,Thu Oct 15 18:57:41 +0000 2009,Make Money Online; Online Business Opportunities; Software Developement; Web Traffic; Internet Marketing; SEO; Blogging; Reseller of Digital Products; 
UncoilPotential,San Antonio; Texas,Thu Jul 21 20:56:03 +0000 2011,Un-Coil is a 365 day symposium that will explore new developments in energy as well as the interventions that will allow us to live more sustainably every day. 
TrasoliniPools,1495 Venables St. Vancouver ,Wed Dec 21 05:26:43 +0000 2011,Trasolini Pools LTD. has been making your place in the sun since 1983. There are many ways to build a pool; but Trasolinis are built to last forever.
LXRYMag,Canada,Sat Jun 04 01:33:30 +0000 2011,Canada's Premier On-Line Luxury Magazine. Definition: The great state of comfort and extravagant living.
doniveson,Edmonton; AB; Canada,Sat Dec 20 05:00:54 +0000 2008,Dad. Pedestrian. #yegcc rep for Ward 10 (#yegcc = Edmonton City Council).
bcbizdev,Vancouver; BC CANADA,Sun Dec 04 03:02:51 +0000 2011,Vancouver Based Business Development Consultants - Business Plan Writing; Funding Procurement; Franchising; Business Writing; Internet Marketing; And More
kcecoteam,Kansas City Region,Sat Jul 03 01:30:50 +0000 2010,KC Real Estate Agents - out to help the midwest understand being green can be cool; fun and approachable.
sashatay1,Vancouver; BC,Tue Sep 20 21:01:33 +0000 2011,Currently attending BCIT Marketing Management Program; future 2012 graduate. Interested in PR and sales. Member of BC Chapter of MPI.
kellyjean247,Vancouver,Wed Nov 03 06:03:02 +0000 2010,I enjoy connecting with people; traveling; biking; cuisine and pushing my limits. I'll try anything once and love putting myself out there. What's your story? 
FinancialDrive,Philadelphia,Sat Jun 12 22:35:54 +0000 2010,We specialize in locating and purchasing wholesales; rehabs; Bank REO's; short sales etc... at 40-50% below FMV in the Philadelphia area.
beaquebec,,Sun May 29 04:43:33 +0000 2011,Les Bâtisseurs écologiques de l’avenir est un comité de la Section du Québec du Conseil du bâtiment durable du Canada.
betaCITY2,,Tue Apr 12 15:57:14 +0000 2011,New perspectives on urban life
SharonCrandall,Port Moody; BC; Canada,Fri Sep 09 05:21:40 +0000 2011,Your real estate sidekick ... for life
PreciousInvites,Worldwide,Sat Aug 22 17:13:28 +0000 2009,Your one stop shop for Wedding Invitations!    We offer handmade; highest quality invitations that are unique; modern and elegant. 
Coras_Kitchen,Vancouver,Sat Sep 03 00:51:44 +0000 2011,I aim to share my paleo/primal inspired recipes and tips with anyone interested in becoming happier and healthier.  coraskitchen.wordpress.com
Sika,Baar,Fri May 20 14:27:09 +0000 2011,Sika is a globally active leader in processing materials used in sealing; bonding; damping; reinforcing and protecting load-bearing structures. Visit us on
jeffranson,ÜT: 43.655405;-79.372395,Thu Jul 02 15:55:31 +0000 2009,sustainability consultant; green building geek; downtown dweller; media junkie
JDLHomes,Vancouver; BC Canada,Wed Mar 02 19:25:33 +0000 2011,Custom homes; renovations & general contracting services. Owned & operated by brothers Jeff & Doug Langford in Vancouver; BC Canada.
CanexBuilding,Chilliwack; BC,Tue Jun 28 22:08:11 +0000 2011,Since 1983; Canex Building Supplies has been serving the contractor and retail markets in the Fraser Valley and Greater Vancouver Area. Tweets by @RyanWierks
ifinsights,,Sun Jun 21 23:52:45 +0000 2009,On the search for new sources and ways of thinking about sustainability.
HARRISREBAR_BC,Abbotsford;BC,Tue Feb 09 23:00:38 +0000 2010,Serving British Columbia's Building Supply Yards.
ISIS_Climate,Vancouver; BC; Canada,Tue Oct 26 18:18:29 +0000 2010,Climate Intelligence Program | ISIS Research Centre | Sauder School of Business | UBC. Context and analysis of climate science; technology; business & policy.
InspiredGreenRE,100 yards from the beach...,Sun Jul 03 02:22:35 +0000 2011,Green real estate investing and consulting; follow the mantra Do Good; Make Money
BCLandforSale,Vancouver; BC; Canada,Mon Jul 18 14:59:23 +0000 2011,Find land for sale in British Columbia; Canada.  #BC #RealEstate @crecanada #LAND
lpbolduc,Montréal,Sun Jan 31 21:56:14 +0000 2010,Administrateur au CA de la Section Québec du CBDCa responsable du comité des BÉA. Ingénieur junior adepte du bâtiment durable et de la construction.
GreenSheetData,Vancouver,Tue Mar 08 18:39:04 +0000 2011,Green Sheet Construction Data specializes in online BC construction leads. New Projects; Project Updates; Tenders; Building Permits. Target your market!
DifficultySelli,Vancouver BC Canada,Thu Sep 01 20:50:47 +0000 2011,Difficulty selling or making mortgage payments? Contact us today. We buy houses; apartment buildings; town homes and condos any price; condition or location.  
talksciencetome,Vancouver; British Columbia,Thu Oct 20 03:34:36 +0000 2011,I help people who love science tell their stories. Writer; editor; connector; mastermind.
MenergyGeotherm,Toronto Canada,Fri Nov 11 15:46:45 +0000 2011,Menergy provides fully integrated solutions to help its clients achieve economic and environmentally sustainable energy use while reducing carbon emissions.
lisaluvsSS,Vancouver,Thu Jun 09 04:56:37 +0000 2011,Representing Social Shopper; a local daily deal business that represents Vancouver!   Got any places that you would love to see a deal with? Let me know!
brad_mitchel,Vancouver; BC,Tue Jul 05 21:00:39 +0000 2011,
ericpoxleitner,Vancouver; BC; Canada,Fri Apr 29 02:56:03 +0000 2011,architect; musician; husband and dad...love to sing; play and build stuff...sustainably.
NJSolarInfo,Solar & Wind Energy Expert,Mon Dec 20 06:53:21 +0000 2010,
CynthiaDuVal,Washington State; US,Sat Mar 21 16:43:47 +0000 2009,Ethnographer & innovation research consultant; documentarian & artist  
GLOBALBUSINESS5,ABIDJAN;IVORY COAST,Wed Mar 14 10:56:44 +0000 2012,
EnviroNewsTV,USA,Wed Mar 16 23:56:51 +0000 2011,EnviroNews.TV is Americas premier source of reporting on the environment; energy; and human health. 
MCADSustainDsgn,Minneapolis; MN,Mon Nov 15 16:05:02 +0000 2010,Sustainable Design Online Program at MCAD;  Where passion for sustainability meets innovative design.
WinSpinCIC,Boston | NY | DC,Tue Sep 22 22:25:38 +0000 2009,Public Relations; Marketing; Branding; Change Management. Architects. Designers. Green. Ideas. Connections.
CabreraCONST,Vancouver; British Columbia,Fri Jan 21 23:15:52 +0000 2011,
MISysWebGuy,Woodstock; VT,Wed Jun 30 10:14:59 +0000 2010,By God's grace; husband; father; marketing professional with a passion for all things web.  Director of Marketing Communications at MISys Manufacturing.
RMANDESIGN,Vancouver; BC,Thu Feb 03 09:19:08 +0000 2011,rMÁN Design studio is a boutique Interior Design; Graphic Design;  firm Located in beautiful Vancouver.
bluchristianbks,,Sat Mar 19 18:23:41 +0000 2011,Pastor of The Church of the Risen Son  Owner of Blu Christian Books and Blu Christian Living
Preferredstone,Burnaby; BC,Fri Jun 17 18:38:01 +0000 2011,Preferred Handcraft Stone® premium stone facings boast a rich; meticulous detail and rugged; lasting beauty that only hand craftsmanship can provide.
andyschonberger,,Fri Jun 04 14:12:18 +0000 2010,Building energy management and green operations specialist 
DesignSupShop,,Fri Jul 01 21:25:17 +0000 2011,We provide drafting and design support services to the architecture and real estate industries our clients either cannot or do not want to provide in-house.
4laurentian,Vancouver & Lower Mainland,Sat Jun 18 06:59:57 +0000 2011,Established in April 2001 & Servicing hundreds of clients every year
BC_biocentrist,Nanaimo; BC,Thu Mar 19 17:51:45 +0000 2009,Wildlife biologist passionate about renewable energy and sustainable living. Father of two. Skier; kayaker.
domixadotcom,Vancouver; B.C.,Sat Feb 05 23:26:07 +0000 2011,Domixa is an innovative new network for the Construction/Design industry. We will be The Platform for Construction. Follow us for updates on our launch!
TPG_Green,Los Angeles,Thu Dec 09 02:13:52 +0000 2010,We are a full-service real estate company. Our green mission is to make a positive and profitable contribution toward a sustainable future!
CBREportland,Portland; Oregon,Wed Aug 11 18:01:17 +0000 2010,CBRE is a leading provider of Commercial Real Estate Services in Greater Portland area.
