screen_name, location, created_at, description
snicoles,Canada,Sat Apr 26 16:35:23 +0000 2008,Vancouverite. Posts on urban; green; stories; secrets; foodie and friends-with-fur.
carbontalks,Vancouver; BC; Canada,Mon Nov 01 20:37:43 +0000 2010,Carbon Talks; based at SFU; promotes leadership; ideas; and dialogue on how to advance Canadian global competitiveness by shifting to a low carbon economy.
cdnkitcat,Vancouver; BC,Wed Jul 29 06:42:47 +0000 2009,Passionate about photography; market'n; explor'n; henna art. Music is always playing in the background of my life. 
greenglobetips,North Vancouver; BC,Thu Oct 14 22:22:33 +0000 2010,We are Vancouver's only Green Clean Institute certified company! Providing green cleaning services for your business and home. 
ecojackiejo,,Tue Nov 09 00:29:43 +0000 2010,livin' on purpose. dreamin' with passion. actin' on principle. tweetin' about the Arctic; sustainable tourism; community development; & stories that inspire
islandbritt,Vancouver; BC,Wed Sep 08 23:08:07 +0000 2010,
UrbanSnapshot,Vancouver,Tue Nov 09 05:46:16 +0000 2010,Urban-Snapshot - A snapshot of your community! Urban-Snapshot puts a spotlight on interesting people and places in Vanouver. Get to know your neighbourhood!
VancouverJock,North Vancouver,Thu Oct 21 21:16:09 +0000 2010,Sport; health & fitness kinda guy. Soccer; tennis; running; kickboxing; I love it all.I practice Thai yoga massage 7783841810
CiTRradio,Vancouver; BC; Canada,Tue Nov 18 00:52:05 +0000 2008,I'm an independent radio station in Vancouver; BC; Canada. Listen at 101.9 FM or www.citr.ca.
_conniewan,,Thu Mar 11 08:38:45 +0000 2010,
saltspringsspa,Salt Spring Island; BC; Canada,Tue Sep 22 16:11:51 +0000 2009,Health Resort & Spa Featuring Mineral Springs; Ayurvedic Medicine; Fireplaces; BBQs; Row Boats; Bicycles; and Hiking near Vancouver; British Columbia; Canada.
Vancouver_Adam,Vancouver,Sat Apr 11 18:58:14 +0000 2009,Transportation professional; cycling advocate; urban critic and future developer.   Never stop riding.
WorkSafeBC,Richmond; BC,Mon Apr 23 16:56:04 +0000 2007,Working to make a difference in workplace health and safety.
kalyeena,Vancouver; B.C.,Sun Jan 25 06:24:12 +0000 2009,News Editor for The Ubyssey — UBC's official student newspaper. 
ABPBC,Vancouver; BC,Thu Feb 04 23:07:49 +0000 2010,The Association of Book Publishers of BC works to support the long-term health and success of the Canadian-owned book industry in British Columbia.
soundtherapyrad,Vancouver; BC,Wed Dec 23 20:22:06 +0000 2009,Sound Therapy delves into the intricate world of the creative mind; interweaving great music; lively guest interviews and insightful discussion.
FreyjaRealEstat,Vancouver; BC,Sun May 30 02:11:13 +0000 2010,REBGV - Van East Division Director; Pres. Valkeries Mines; REALTOR® - Royal Pacific; CI - NLCC MJ Miller 78 soon 2 b A/SLT; mom 2 Hockey All Star
bluegreenclean,Vancouver,Sun Jun 20 17:55:58 +0000 2010,An eco-friendly cleaning company. Offering residential; commercial & construction cleaning.
lee_crl,Vancouver; Canada,Mon May 25 18:25:27 +0000 2009,psychologist; acupuncturist; herbalist; doctor in a healing process; doodler; dreamer; crystallographer; energy juggler; card collector; alchemist; cat sleeper
ICareSandra,Vancouver,Fri May 09 18:45:01 +0000 2008,Environmental Issues - People with Disabilities - Gardening - Arts & Crafts - Politics - Autism - Sustainability - Community Development - Earth Religions
BCVCPeaceArch,Surrey BC; Canada,Tue Nov 16 17:11:34 +0000 2010,Tourism info; discounted attraction tix; hotel reservations & transportation for Vancouver & BC.  Located north of the Peace Arch border. Tweets by Meghan
Saferway,Victoria; BC,Thu Jul 29 17:29:03 +0000 2010,We are a full service driver training school offering programs for new; or upgrading drivers. They include car; motorcycle; truck; air brake; instructor.     
steph_chua,Vancouver; Canada,Tue Apr 28 20:20:26 +0000 2009,
VancityBuzz,Vancouver,Wed Jan 21 23:33:01 +0000 2009,Editor of Vancity Buzz. Blogger by day; Ninja by night and Canucks fan all the time.
BrendaLindal,VANCOUVER; British Columbia,Thu Oct 02 20:45:36 +0000 2008,Visual expression is an amazing thing. 
InkTonerDepot,North Vancouver,Fri Sep 25 02:39:55 +0000 2009,Spend Less;Print More;Preserve The Environment
bifnaked,Vancouver,Wed Oct 08 03:20:53 +0000 2008,International Recording Artist; Speaker; Lecturer; Advocate; Activist; Straight-Edger; Vegan; and TroubleMaker. 
EPIC_Expo,Vancouver; BC; Canada,Fri Aug 21 15:42:16 +0000 2009,May 11-13; 2012 at the Vancouver Convention Centre. #epicexpo
dhollick,Vancouver; Canada,Wed Dec 17 04:15:36 +0000 2008,Writer; entrepreneur; photographer; and Nomadic renaissance man! I've travelled to 28 different countries; sailed the seven seas; and can cook a mean stir fry.
VancouversDeals,Vancouver; British Columbia,Fri Aug 13 04:55:18 +0000 2010,Be the first to know about Vancouver's best and hottest deals; sales; coupons; freebies; specials; promotions and discounts.
BestHomesBC,Vancouver,Thu Dec 18 22:57:07 +0000 2008,Weekly property column in the Vancouver Sun; 'Sold (Bought)'; and real estate marketing through BestHomesBC.com and AssignmentsCanada.ca
randomcouture,Vancouver; BC Canada,Sat Apr 24 20:42:41 +0000 2010,A young Liv Tyler raised by Tim Burton.
SamsungHTC,vancouver,Sat Apr 25 02:56:41 +0000 2009,I like downtown vancouver; i like to eat drink jugo juice; i like to have fun at the beach.
Vasensa_YVR,Vancouver; B.C.,Thu Nov 04 23:39:27 +0000 2010,The best photos of Vancouver plus your source for Vancouver community events; attractions; and photo-products!  
penumbradesign,North Vancouver; BC,Mon May 17 01:48:18 +0000 2010,Residential design that transforms personal stories into unique living spaces through architecture
SusanThomas2011,Surrey BC Canada,Wed Feb 17 02:26:09 +0000 2010,Susan Thomas//compassionate & committed voice for Surrey with a heart for the community. Ran for Surrey City Council Nov 19 2011. Loves Surrey
ericafromcanada,Brisbane; Australia,Sun Dec 28 16:22:33 +0000 2008,John Hughes film enthusiast and UBC Vancouver student on exchange at the University of Queensland.
TomTheCarGuy,Vancouver. BC,Wed Feb 17 06:00:04 +0000 2010,Ooh shiny! Follow me for news on all things shiny; like cars; tech; glitz; & glam; plus random things I found funny. Oh and I sell cars too!
VanLookout,Vancouver; BC; Canada,Mon Nov 16 23:51:58 +0000 2009,Located in the heart of downtown Vancouver; our iconic landmark offers unparalleled 360º views of the city and beyond! Must see attraction and the perfect venue
janeter_,Vancouver & Richmond; BC,Sat Sep 11 07:18:54 +0000 2010,Food; yoga; leisurely bike rides and sunshine keeps me happy.
tantwy,Victoria; BC,Sat Sep 12 23:48:40 +0000 2009,Passionate about my son; #bcgov; #citizenengagement; #socialmedia; toronto blue #jays. As a personal mission improving the #education system for all kids.
KitsChamber,Vancouver Westside,Sun Jun 28 05:25:41 +0000 2009,Get your tickets for the  Westside Business Awards: http://ow.ly/7C1w0 | The Kitsilano Chamber of Commerce: Voice of Vancouver Small Business.
Dirt_Merchant,Vancouver; BC,Tue Apr 13 21:33:06 +0000 2010,Sales & Marketing Professional - Construction Materials 
TownShift,Surrey,Fri Oct 29 20:54:06 +0000 2010,TownShift: Suburb into City  An Ideas Competition for Surrey's Town Centres
CivicJobs,Canada,Wed Mar 11 20:49:29 +0000 2009,Canada's largest online source of local government jobs. Visit us today at www.civicjobs.ca.
justjoice,Vancouver; BC,Wed Feb 18 02:11:08 +0000 2009,It's done son!
pembina,Canada,Tue Mar 17 17:02:22 +0000 2009,News and updates from the Pembina Institute; a Canadian non-profit think tank advancing innovative sustainable energy solutions.
missrachelha,Kingston; Canada,Fri Feb 19 03:57:16 +0000 2010,Bachelor of Commerce '14; Queen's School of Business.  
masalapuri,Vancouver,Sat Sep 19 01:42:44 +0000 2009,Communications & Engagement Leader at @bcpsqc. Founder of @beevancity @eastvanlove @coopculture @rangichangi @ehrcn. Tweets are of my own; not my organizations.
Rezvia,Vancouver; BC,Mon Nov 16 20:30:57 +0000 2009,Rezvia is your #1 source for Vancouver; Victoria and Nanaimo Hotels; Attractions and Events! 1-866-4-REZVIA Book your hotel with us!   
BCFerries,British Columbia,Thu Apr 15 21:04:23 +0000 2010,Your official Twitter source for BC Ferries news and announcements. 
marpolevillage,Vancouver,Sat Oct 16 14:52:19 +0000 2010,Marpole Village: The friendly neighbourhood commercial district for all of your daily shopping needs; on the deep south Granville of Vancouver.
PrimusTutors,Vancouver,Tue Oct 05 23:54:58 +0000 2010,Vancouver-based tutoring services agency. We pick the best tutors for our students! K-12; all subjects. Piano and music theory lessons; RCM prep. 
UFWcoquitlam,1101 United Blvd. Coquitlam BC,Tue Oct 26 03:27:29 +0000 2010,United Furniture Warehouse is committed to offering home furnishing solutions to fit anyone's budget by carrying good quality; brand name furniture at prices...
VancouverSEM,Vancouver; BC,Wed Sep 15 18:42:35 +0000 2010,We help clients gain a competitive advantage in attracting; recruiting and retaining the highest quality workforce.
unionwill,Canada,Sun Sep 07 20:03:04 +0000 2008,Lifelong North Vanner. Proud CUPE member and proud New Democrat.
JournalismJunki,Coquitlam; B.C.,Fri Mar 06 20:22:51 +0000 2009,
SouthGranville,Vancouver,Thu Mar 18 19:33:21 +0000 2010,A vibrant shopping district on Canada’s leading edge of art; fashion; culture; & cuisine; boutiques; home decor; antiques; galleries; award winning restaurants.
FreeForAllEvent,Canada and the USA,Fri Oct 22 05:19:58 +0000 2010,Find and Promote Free Events and Attractions in Your Community.
RecyclingBC,Vancouver; B.C. Canada,Fri Apr 02 23:07:57 +0000 2010,The Recycling Council of BC; a registered charity;  helps you be greener with easy-to-use recycling tips; eco-friendly disposal advice and the latest eco-news. 
whalleylegion,Surrey; BC,Fri Oct 08 00:58:44 +0000 2010,Branch #229 RCL is one of over 160 in B.C./Yukon Command. Located in North Surrey; British Columbia; a short walk south of the Gateway Skytrain station.
KaylaNeville,Vancouver; BC Canada,Wed Oct 27 20:24:57 +0000 2010,PR student by day; professional ninja/shark trainer/people watcher & dream catcher by night. This is where I dish out my day to day thoughts & insights
PJCavan,Vancouver; Canada,Tue Oct 20 10:07:16 +0000 2009,An Irish émigré tweets about North American and European points of interest.
StrathconaBIA,Vancouver (Strathcona),Fri Jul 10 17:17:14 +0000 2009,representing over 850 business and property owners in Strathcona; creating Vancouver's Green Zone to support and celebrate sustainability; diversity & community
jehnbenoit,Vancouver; BC,Sun Sep 19 06:57:35 +0000 2010,Director of Communications - BC Liberal Party.                       If you always do what you always did; you’ll always get what you always got.  
CommsLoft,Vancouver; BC,Mon Aug 16 15:59:58 +0000 2010,A boutique Vancouver communications agency specializing in strategy; creative thinking; writing & all things media. Owned by @kaldinger
BCBabs2010,Vancouver,Tue Oct 19 19:16:39 +0000 2010,Love politics; good red wine; Springsteen & a good read. Born Thunder Bay ON/now proud NorthVan resident. I had a perm from  1987-'94. 
darahhansen,Vancouver,Fri Nov 21 22:16:35 +0000 2008,Workplace reporter; Vancouver Sun.   Not afraid of horses; fast cars or wading in waist deep to get the story.
cynthiawildman,,Sat Aug 28 01:18:50 +0000 2010,
CLICK4kids,Vancouver; BC,Tue Apr 28 16:02:31 +0000 2009,A non profit organization  called Contributing to the Lives of Inner City Kids or CLICK.  All money raised goes to Vancouver's inner city kids.  
villageandco,Vancouver; BC,Sun Oct 03 16:06:48 +0000 2010,Village&Co. is a unique agency dedicated to social media. Located at the corner of Twitter & Facebook; just down the street from Foursquare & Tumblr.
NVanDistrict,North Vancouver; BC,Fri Mar 06 21:26:27 +0000 2009,Updates from the District of North Vancouver
yvrhealthfair,Vancouver; B.C,Tue Oct 12 22:54:13 +0000 2010,The 8th Annual Diversity Health Fair (Sat. March 3; 2012 - Croatian Cultural Centre; Vancouver) is FREE to attend & translators available in 30+ languages.  
TheChapels,Vancouver; BC Canada,Fri Sep 24 00:22:36 +0000 2010,Here at the Chapels we offer more than just stunning ceremony venues. We are your all inclusive wedding experience!
chriswalts,Vancouver; Canada,Tue Nov 11 06:12:29 +0000 2008,Digital Strategist @TribalDDBVan. Wanderer; sports lover; trend-spotter; and Internet know it all. In my spare time I attempt to save the world.
mjgalvani,West Vancouver,Sat Apr 24 03:52:51 +0000 2010,
NaomiDevine,Vancouver; BC,Sat Dec 06 22:00:54 +0000 2008,@Ride2Rio Rider. Former Whistler2020 Sustainability Planner. @AlGore trained climate presenter. BC Climate Action Team. Adventurer. 
Naoibh,Vancouver,Sat Sep 11 20:01:03 +0000 2010,Rhymes with Steve. News reporter with the Vancouver Courier. Dedicated coffee lover and occasional vegetarian. Tweets are my own; RTs aren't endorsements.
carnutcanada,Vancouver; BC,Fri Oct 15 00:30:03 +0000 2010,The new website in live Check it out and save thousands http://www.freecarbuyingtips.ca  Save Money Now and Love Buying Cars    
mikekushnir,Vancouver; BC,Wed Mar 18 18:24:18 +0000 2009,social artist by trade. geographer by training. urbanist by passion. cyclist by choice. activist by necessity.
vancity_vixen,Vancouver; BC,Fri Oct 08 21:19:32 +0000 2010,SFU Student. Health Science Major. Self Taught-Artist. Die-Hard Quebecoise. Love the #Canucks; #Habs and #BCLions. Wanna be model. I tweet alot. 
sustainable_CJ,,Fri Sep 17 22:21:19 +0000 2010,
werabc,Vancouver; BC,Thu Nov 06 03:21:48 +0000 2008,
dogwoodbc,48.464363;-123.29999,Tue May 26 23:29:06 +0000 2009,The Dogwood Initiative helps British Columbians exercise local control to create healthy and prosperous communities.
YYoga,Vancouver; BC,Wed Jan 21 19:37:34 +0000 2009,our promise: to provide an environment centered on wellness; committed to quality & rooted in community. http://yyoga.ca/
BCClassifieds,British Columbia (BC); Canada,Wed Nov 11 08:26:31 +0000 2009,Free Local classified ads for BC (British Columbia; Canada)
iContractWork,Vancouver,Wed Oct 20 04:43:27 +0000 2010,Helping Canadian freelancers and employers connect: FindContractWork.com    Check out our recently launched; free service!
tanyashum,Vancouver; BC,Wed Jul 22 04:58:25 +0000 2009,UBC student; VP Academic of @ubcAUS; Media Coordinator for @UBCSLC 2012. Loves to learn new things and meet cool people!
LyleIsbister,Vancouver; BC,Thu Oct 21 15:56:04 +0000 2010,This is only the beginning.
staceandchase,Vancouver; BC,Thu Aug 19 17:23:08 +0000 2010,Love the ocean; Oregon; learning to play ice hockey; rearranging furniture; Chinese food; gardening; old things; old houses; old movies; and anything crafty.
JoshVanBC,Vancouver; Coast Salish Terr.,Tue Jul 13 18:28:23 +0000 2010,Pro-Indigenous; social justice; enviro & urban livability issues concerned Vancouverite. Sometimes karaoke singer. RT doesn't necessarily mean I agree.
AvrgeJoeCyclist,Vancouver; BC,Thu Aug 26 00:29:39 +0000 2010,I'm a bicycle commuter and enthusiast; doing my best to make the world more friendly for average people who cycle
amandawacky,Vancouver,Wed Feb 24 23:12:42 +0000 2010,not bad
chefnextdoorca,Port Moody,Sat Oct 16 04:26:15 +0000 2010,Forever eat your peas. I was a picky eater growing up and vowed my kids would try everything. I quickly realized if they try it; it had better be good.
kidsvancouver,Vancouver,Mon Jun 15 08:32:52 +0000 2009,Mom of 2 running a kids and family event web site in Vancouver; Canada! Family Events; Kid Swap Meets; Attractions; playgroups; birthday party misc & more!
MrDance,Vancouver; Canada,Thu Dec 04 19:18:28 +0000 2008,Ballroom; latin & social dancing at the Vancouver Alpen Club.  Dance party & dance lesson every Sunday.  Teaching dancing since 1991.
mrfordx,New Westminster; BC V3M 1K0;CA,Wed Oct 06 13:08:38 +0000 2010,Eclipse Electric is your local Electrician vancouver service contractor for all of your electrical needs. And yes; we do small jobs too!
krystlealarcon,Vancouver; BC,Tue May 11 17:33:37 +0000 2010,Community/youth organizer and advocate for rights and welfare of Filipino Canadians. Feminist.  Documentary filmmaker.  Artist. Journalism Student at UBC.  
thegooddrive,ÜT: 49.260553;-123.000727,Wed Sep 22 06:24:15 +0000 2010,The Good Drive is a 1 day charity event to collect household items for low-income families in Vancouver.
ehilchey,Vancouver; Canada,Sun Feb 28 07:20:26 +0000 2010,UBC Staff (@UBC_CSI); EdD Student and Student Affairs professional interested in Higher Ed; running and outdoor adventures. 
Karly_GreenP,Vancouver; Canada,Fri Nov 06 10:26:26 +0000 2009,Passionate environmentalist; seeker of adventures. 
CivicScene,ÜT: 49.233237;-123.101794,Fri Sep 18 16:44:42 +0000 2009,A new voice on the municipal bloggging scene that provides informative; balanced & interesting viewpoints on issues in municipal politics and policy-making.  
SFUugsid,Vancouver; BC,Fri Sep 17 19:57:17 +0000 2010,SFU Undergraduate Semester in Dialogue is an intensive learning experience that uses dialogue to focus student education on a community issue every semester.
pulseenergy,Vancouver; BC,Thu Mar 19 23:28:41 +0000 2009,We help utilities improve energy efficiency and customer satisfaction. Tweets by @PJCavan
brodiesovereign,Vancouver,Sat Mar 13 22:01:22 +0000 2010,Cyclist; book-lover; gear-freak...who's very partial to homemade soup and a certain crafty feline nick-named 'the mini-panther.'
BurkeMtnNats,Tri-Cities; BC ,Fri Oct 08 14:56:03 +0000 2010,Burke Mtn Naturalists is an active group of people interested in enjoying nature; conserving local green spaces and promoting a more sustainable way of life.
BitaVorell,Vancouver; BC,Sat Jun 20 22:46:45 +0000 2009,City planner; urbanist; avid cyclist; greenie; foodie; gardener & generally passionate about all things that make urban life fascinating [design; art; culture].
ULIBC,Vancouver; BC,Mon May 17 16:16:12 +0000 2010,ULI is an independent; nonprofit education and research institute representing the entire spectrum of land use and real estate development disciplines.
NSVending,Vancouver; BC; Canada,Tue Jul 06 04:30:18 +0000 2010,An eco-friendly vending machine operator specializing in natural and organic snacks; beverages and coffee.  Give your body the clean fuel it was designed for!
MajorlyMarketng,Vancouver,Sat Oct 09 19:24:25 +0000 2010,Envision. Express. Empower. Your Business. We make people want what you have. Enterprising & evocative branding; design and creative marketing boutique.
CDA_Vancouver,Vancouver ,Fri Sep 10 22:19:37 +0000 2010,Canadian Diabetes Association provides support for those living with diabetes. 
raulpacheco,Vancouver; BC; Canada,Mon Jul 14 20:54:16 +0000 2008,Teach; research & consult in environmental politics & public policy. President @hbstrategies; instructor @ University of British Columbia (UBC); PhD
wildernews,Out in the Wild (BC; Man; Ont),Fri Jul 31 00:12:39 +0000 2009,Canada’s largest membership-based wilderness protection group. An organization that believes in action!
EmbersStaffing,Vancouver BC,Thu May 27 19:06:04 +0000 2010,
testdrivesmart,Vancouver,Thu Sep 23 23:28:06 +0000 2010,Our bright yellow smart test drive vehicles are driving around Vancouver; taking you wherever you want to go. The catch? You’ll be in the drivers seat.
LokangoVBC,,Thu Aug 19 01:53:24 +0000 2010,
PortMetroVan,Metro Vancouver; BC; Canada,Tue Sep 28 17:51:46 +0000 2010,As Canada's largest & busiest port; PMV facilitates trade with more than 160 world economies; and handles nearly 130 million tonnes of cargo each year. 
UrbanTreefrog,Vancouver,Thu May 07 15:48:32 +0000 2009,Architect.  … and lover of Treefrogs; smart green design; and good friends.
CraigRMcCulloch,Vancouver (Burnaby),Fri May 15 21:25:32 +0000 2009,Vancouver based Reporter and Producer; and connoisseur of fine food &amp; fun times.
LandisHotel,1200 Hornby St.; Vancouver BC,Tue Sep 29 22:48:24 +0000 2009,Experience friendly staff and great rates in this fabulous newly renovated all two bedroom hotel in downtown Vancouver!  
BoardofChange,Vancouver; BC,Thu Jun 04 17:51:28 +0000 2009,An inclusive network that fosters an economic model that values pursuit of sustainability equally with pursuit of profit. Tweets by @MonikaMarcovici+@CeciliaLu.
dorothygrant,Vancouver; BC,Wed Jul 29 18:59:46 +0000 2009,Artist/fashion designer who makes art designed clothing for men and women.  Business owner in Vancouver BC for 22 years.  
ClaudiaAlan,Vancouver BC,Tue Sep 28 22:35:51 +0000 2010,Beautiful Accessories that make a Difference ; eyewear; sunglasses ;Carla D'Angelo
smileshigh,Canada,Sat Mar 07 06:06:41 +0000 2009,Member of Human Race; Canadian Division: In good standing
saramelodyy,Vancouver; BC,Mon Feb 08 07:59:15 +0000 2010,=)
VanBikeShow,Vancouver Convention Centre,Tue Jul 20 16:40:36 +0000 2010,BC's Ultimate Cycling Event to Kick-Off the Riding Season!    March 3 & 4; 2012
Simon_Kear,Canada,Mon Sep 27 21:19:23 +0000 2010,I'm into photography; art and making music. I like good tunes; good eats; good drinks and good times! 
Sierra_BC,Beautiful British Columbia,Sat Mar 27 00:51:43 +0000 2010,Celebrating 40 years of passionate commitment to protecting B.C.'s wild spaces and species.
Jestferlaffs,Vancouver BC Canada,Thu Jul 29 21:58:54 +0000 2010,Worker in the world of Vancouver Canada  HitRECorder in the universe
FreePublicTrans,,Thu Dec 25 01:05:01 +0000 2008,Campaign to remove fares from urban buses and streetcars. #freetransit #autosprawl #ows
reporteremma,Victoria; Canada,Mon Jun 01 14:34:44 +0000 2009,Writer; editor; communications strategist. Currently Communications Director for the Dogwood Initiative  
Greg__Mitchell,Maple Ridge,Sun Mar 07 22:59:51 +0000 2010,Surfer; fisherman; outdoorsman; Maple Ridge/ Tri-Cities realtor. Passionate about all of them.
Cornerstone_,,Tue Mar 16 01:44:00 +0000 2010,We represent and sell great consumer products.  Come visit us at www.cornerstoneproducts.ca
AryalR,Vancouver,Thu Dec 18 03:10:23 +0000 2008,Multimedia journalist
veggyblue,50.106234;-122.978943,Fri Jun 08 16:53:29 +0000 2007,A wanderer; and fascinated with life itself. Photographer; Yoga Teacher; Reiki healer; Gypsy; and Lover.
roxannestp,Vancouver; BC,Wed Jun 09 02:28:46 +0000 2010,VANOC Alumni. Now Media Relations at Vancouver Aquarium & PR instructor at the Art Institute. IABC volunteer. Avid cyclist. In love with the West Coast.
kierankobitz,Saskatoon; SK,Fri Nov 27 21:48:08 +0000 2009,
PowerSmartBC,Vancouver; BC,Thu Jan 14 22:05:32 +0000 2010,Official Twitter account for BC Hydro Power Smart. Share your tips & stories with us. For news on prolonged power outages; projects; & more follow us @bchydro.
SUCCESSCanada,Vancouver; BC; CANADA,Thu Jan 28 00:53:22 +0000 2010,S.U.C.C.E.S.S. is a multi-service agency in British Columbia. 
emilyreports,Vancouver BC,Mon Dec 14 15:37:20 +0000 2009,I'm on the radio and the TV ... occasionally I write things. I usually spend my days pounding numbers into telephones and asking people to spell their names.
PaulC14,Vancouver,Tue Jul 08 21:56:05 +0000 2008,@theprovince news editor; news; games; soccer; family; rinse. Repeat. Also on @team1040 every morning 6-8 am with Scotty & Co. www.teamradio.ca
LeannaPR,Vancouver; BC,Sun Sep 20 14:52:19 +0000 2009,Far from shy and pretty fly. ~~ I sell liquor; study Public Relations; and like my music loud.
matsuma,Vancouver,Tue May 20 02:20:38 +0000 2008,change management specialist; communications consultant; bike junkie; insatiable foodie; advocate; westcoaster
alwaysRL,vancouver,Sun Mar 22 09:50:59 +0000 2009,I tweet about Vancouver; free stuff/deals; fashion; random rants; dogs; and medical terminology.  Medical transcriptionist student with typing speed 80 wpm.
StephenIrving,Vancouver; Canada,Wed Jan 21 07:57:31 +0000 2009,Communications Strategist....... CanCon; politics; culture; art; heritage; post-punk.
iAmitKhanna,Vancouver; B.C. Canada,Sat Jun 26 19:03:18 +0000 2010,The Twitter Info-mation Station: Everything AK cares to care about delivered to you... Thanks for following and Go Canucks Go! #Vancouver (Tweets by Amit)
LavishLiquid,Vancouver,Thu Sep 10 01:49:02 +0000 2009,Mobile event bars and professional bartending services for parties; weddings; corp events; fundraisers. Bartending workshops. Beverage Consulting.
wildcablecanada,Vancouver Canada,Mon Dec 14 09:38:36 +0000 2009,The widest source of HDMI cables from 4ft; 6ft; 10ft; 15ft; 20ft; 25ft; 35ft; 45ft; 50ft; 75ft; 80ft; 100ft; 130ft; 200ft and computer cables in North America
maailiving,vancouver bc,Wed Feb 24 22:16:20 +0000 2010,
MeghanRadomske,North Vancouver; BC,Sun Jul 12 04:57:28 +0000 2009,Librarian; runner; Vancouverite; cat-person; foodie; and bibliophile
Ismerelda,Vancouver; BC,Sat Apr 12 13:35:44 +0000 2008,Vancouver's Networking Queen; Publicist & Event Producer; runs Social Butterfly Club with 5;600 members.  Tel: 604 773-5231;  alice@socialbutterflyclub.ca 
Ghost_TrainYVR,Stanley Park; Vancouver,Tue Aug 24 16:07:09 +0000 2010,STANLEY PARK GHOST TRAIN: Step right up & witness death-defying daredevilry at the Circus of Disaster October 7-31! Sun.-Thurs. 6PM-10PM & Fri. & Sat. 6PM-11PM
j_nice,Vancouver; Canada,Fri May 30 03:52:44 +0000 2008,Mom to 2 wonderful boys; full-time mom and full-time eBiz PMP/CSM; ex-DJ + music lover; one-time triathlete; environmentalist; feminist; yoga; the boro
jhartlo,Vancouver; BC,Sat Jul 31 19:29:57 +0000 2010,Corporate communicator that is currently dabbling in marketing at BC Hydro. Deep Cove dweller with Albertan roots. Mom of two young kids.  
UBC_CareerServ,Vancouver; BC,Mon Aug 09 18:25:03 +0000 2010,Working with UBC students and alumni to provide career guidance and access to job opportunities; through online postings; career fairs and information sessions
rbrtwhite,Delta/Vancouver; BC,Wed Mar 05 05:09:50 +0000 2008,photographer. interaction designer/developer. architectural dreamer/urbanist. lover of metro vancouver. i also run the weekly Nicholson Rd feature on @VIAwesome
ianaustin007,Vancouver,Wed Jun 30 21:06:03 +0000 2010,Incurable newshound/reporter at The Province. Hockey player; drummer; proud grandpa. Avid fan of politics/sports - Christy Clark; Adrian Dix and Lions win
BCSEA,British Columbia,Wed Oct 22 19:30:11 +0000 2008,BC Sustainable Energy Association: Empowering British Columbians to build a clean; renewable energy future: bcsea.org
annaandaaron,Beautiful BC,Fri Jun 19 16:13:19 +0000 2009,Travel lover world wide ! Holiday Inn Express Riverport; Richmond BC Canada
itcaughtmyeye,Vancouver; Canada,Tue Aug 31 00:17:46 +0000 2010,west coast urban enthusiast seeks resilience and thrivability. food from your garden; a stable climate and a postcard from somewhere awesome would also work. 
BrentHogarth,Cosmic Consciousness ,Tue Jun 16 22:12:09 +0000 2009,Founder @MindAndSport Institute. Im passionate about discovering; practicing & educating on how to fulfill the human potential. #Namaste
GetSocialCity,Victoria; BC,Wed Jul 21 21:41:07 +0000 2010,Anita; Founder of Get Social in the City; @getsocialcity. A lover of innovation; the entrepreneurial spirit; marketing; networking; healthy mind & spirit.
mrkaboomcon,Lionsgate Bridge,Fri Feb 26 19:33:43 +0000 2010,avid google chrome and android user
roguewetbar,Gastown; Vancouver; Canada,Thu May 27 04:55:43 +0000 2010,Follow Gastown’s hottest resto (that’s us!) on Twitter & u can score a sweet freebies! We have a different promo every day #GoRogue. 
VanConventions,Vancouver; BC; Canada,Sun Sep 27 19:51:29 +0000 2009,With our harbourfront location and breathtaking views; the Vancouver Convention Centre offers one of the most beautiful settings in the world.
pre_planner,Vancouver,Tue Sep 14 05:05:50 +0000 2010,25. Interested in Urban Planning; Transit; Politics; History; etc.     Starting at SFU's Urban Studies graduate program this January.     Also a big nerd. 
ExoticFurnish,Richmond; BC V6X 3A2 Canada,Mon Aug 30 18:19:04 +0000 2010,Our central location offers high quality & style patio; kitchen & dining room furniture & built-ins for home or hospitality entertaining
renodiva,Vancouver,Tue Nov 25 19:27:06 +0000 2008,Interior Designer; Project Manager; Public Speaker  Loves tool belts renos gadgets baking cookies  GVHBA Renovation Council Past Chair cometinteriordesign.com
peracollege,409 W. Hastings St; Vancouver,Fri Nov 06 18:30:40 +0000 2009,A unique school of Language and Fine Arts in Vancouver
TravellerCanada,Whistler; BC Canada,Wed May 27 22:09:15 +0000 2009,Canada's most Innovative and Interactive Magazine
EBOOSTCANADA,all around the world!,Fri Jul 09 21:10:54 +0000 2010,EBOOST: Energy; Immunity; Recovery & Focus. FEED YOUR WATER!  
sribeiro,Vancouver; Canada,Tue Nov 04 21:56:54 +0000 2008,World citizen; marketing professional; curious about life and personal interaction. Marketing Wizard @ Kiwano Marketing.
hierichmond,Richmond; BC; Canada,Tue Dec 29 03:25:05 +0000 2009,Holiday Inn Express & Suites NEW Hotel near YVR Vanc Airport BC Canada Free 24hr shuttle & Bkft buffet & parking & wifi 604-241-1830  great reviews#tripadvisor
slipp3ryf1sh,Vancouver BC,Thu May 07 23:17:57 +0000 2009,Gardener; writer; communications worker; community and union activist living in East Vancouver; BC. 
